Date,Open,High,Low,Price
26-03-20,18781.85,20409.35,18364.5,19613.9
27-03-20,20801.6,21462.4,19580.1,19969
30-03-20,19254.45,19716.25,18668.7,18782.4
31-03-20,19307.65,19466.3,18792.4,19144
01-04-20,19122.4,19154.75,18042.25,18208.35
03-04-20,18325.05,18326.1,17143.2,17249.3
07-04-20,18454.55,19190.55,17953.75,19062.5
08-04-20,18799.4,20324.1,18482.9,18946.45
09-04-20,19553.15,19988.3,19166.9,19913.6
13-04-20,19854.9,19887.05,19294,19488
15-04-20,20096.35,20184.1,18776.75,19057.05
16-04-20,18957.15,19520.3,18703.45,19400
17-04-20,20394.75,20866.55,19729.3,20681.45
20-04-20,21104.7,21122.1,20444.25,20522.65
21-04-20,19812.05,19891.45,19247.95,19409.35
22-04-20,19306.95,19806.35,19051.95,19701.85
23-04-20,19871.35,20356.5,19584.4,20267.95
24-04-20,19697.65,19950.15,19515.4,19586.65
27-04-20,19870.8,20224.75,19847.65,20081.15
28-04-20,20436.6,20751.3,20260.8,20671.1
29-04-20,20440.4,21348.15,20393.65,21090.2
30-04-20,21589.2,21967,21353.65,21534.5
04-05-20,20514.75,20530.45,19643.6,19743.75
05-05-20,20147.3,20223.15,19212.35,19271.75
06-05-20,19302.45,19806.6,18941,19694.55
07-05-20,19536.05,19757.25,19332.15,19491.8
08-05-20,19844,19969.6,19285.05,19352.9
11-05-20,19610.45,19733.4,18900.9,18950.5
12-05-20,18751.4,18993.4,18287,18862.85
13-05-20,20017.75,20122.25,19429.9,19634.95
14-05-20,19197.7,19380.1,19024.75,19068.5
15-05-20,19098.8,19119.1,18683.65,18833.95
18-05-20,18795.1,18795.1,17514.2,17573.2
19-05-20,18037.15,18175.3,17390.65,17486.25
20-05-20,17486.5,18002.65,17407.7,17840.2
21-05-20,17901.95,18200.7,17658.55,17735.1
22-05-20,17554.25,17952.25,17105,17278.9
26-05-20,17537.65,17681.7,17311.25,17440.35
27-05-20,17603.4,18874.25,17560.35,18710.55
28-05-20,18924.45,19455.55,18818.95,19169.8
29-05-20,18962,19358.05,18729.9,19297.25
01-06-20,19728.9,20225.35,19632.9,19959.9
02-06-20,20120.6,20615.75,19852.55,20530.2
03-06-20,20966.6,21619.55,20822,20940.7
04-06-20,20932.35,21141.8,20316.2,20390.45
05-06-20,20516.4,21198.7,20425.05,21034.5
08-06-20,21636.1,21807.4,20911.25,21187.35
09-06-20,21295.5,21568.85,20629.7,20724.9
10-06-20,20760.95,21251.45,20671.55,21100.1
11-06-20,21084.7,21244.45,20458.3,20525.15
12-06-20,19529.3,20747.7,19526.1,20654.55
15-06-20,20457.15,20470.85,19740.2,19912.9
16-06-20,20500.65,20638.85,19507.05,20296.7
17-06-20,20137.45,20627.9,19978.15,20201.75
18-06-20,20137.6,21028.35,20030.35,20956.3
19-06-20,20970.1,21467.65,20878.25,21338.1
22-06-20,21491.55,22078.25,21425.55,21708.35
23-06-20,21859.25,22322.3,21647.8,22264.9
24-06-20,22479.35,22479.55,21336.35,21426.8
25-06-20,21218.05,21703.5,20926.45,21506.15
26-06-20,21735.05,21784.65,21320.1,21592.05
29-06-20,21291.55,21440.05,21026.45,21359
30-06-20,21524.3,21650.5,21212,21370.15
01-07-20,21354.1,22061.6,21281.85,21977.6
02-07-20,22133.8,22344.85,21890.5,21953.2
03-07-20,22101.75,22130.3,21768,21852.4
06-07-20,22270.95,22399.25,22171.05,22198.95
07-07-20,22254.3,22674.5,22040.35,22628
08-07-20,22700.9,23080.6,22499.5,22584.65
09-07-20,22753.15,22998.3,22673.4,22907.2
10-07-20,22720.95,22835.2,22320.05,22398.45
13-07-20,22613.25,22657.4,21981.65,22089.25
14-07-20,21877.6,21909.7,21222.45,21392.2
15-07-20,21634.25,21935.5,21230.55,21340.75
16-07-20,21453.25,21671.25,21027.85,21597.15
17-07-20,21608.05,22065,21550.8,21966.8
20-07-20,22307.3,22520.45,22187.8,22321.85
21-07-20,22639.85,22861.9,22597.95,22782
22-07-20,23159,23211.35,22658.2,22882.6
23-07-20,22854.85,23122.35,22734.9,23083.9
24-07-20,22853.2,22854.05,22417.2,22662.05
27-07-20,22664.6,22668.05,21801.35,21848.75
28-07-20,21940.15,22233,21611.4,22105.2
29-07-20,22075,22346.4,21906.35,22076.6
30-07-20,22195.05,22252.6,21580.15,21646.85
31-07-20,21730.55,21806.95,21375,21640.05
03-08-20,21543.8,21543.8,21031.45,21072.1
04-08-20,21248.25,21576.35,21057.75,21490.5
05-08-20,21686.85,21936.5,21448.4,21509.95
06-08-20,21644.25,21926.55,21370.3,21642.6
07-08-20,21620.25,21787.25,21451.3,21754
10-08-20,21824.9,22071.95,21795.1,21900.25
11-08-20,22050.2,22277.6,22039.85,22227.2
12-08-20,22135.95,22326.55,21990.2,22264
13-08-20,22395.2,22439.95,22139.6,22196.35
14-08-20,22334.95,22334.95,21459.1,21679.4
17-08-20,21906.95,21909.4,21403.15,21700.85
18-08-20,21702,22227.75,21629.4,22170.6
19-08-20,22315.4,22419.35,22234.25,22285.9
20-08-20,21989.9,22079.9,21886.7,21999.45
21-08-20,22190.7,22344.05,22165.05,22299.6
24-08-20,22436.85,22897.5,22410.05,22833
25-08-20,22973.4,23180.3,22857.9,23092.15
26-08-20,23175.55,23453.4,23093.15,23414.2
27-08-20,23511.45,23704.05,23464.15,23600.35
28-08-20,23635.3,24611.8,23599.2,24523.8
31-08-20,25038.8,25232.6,23385.3,23754.35
01-09-20,23893.8,24199.65,23473.15,23812
02-09-20,23769,23926.15,23482.55,23874.55
03-09-20,23986.15,24051.6,23451.65,23530.85
04-09-20,23119.15,23394.8,22876.9,23011.5
07-09-20,23036.25,23109.1,22716.25,22945.05
08-09-20,22971.2,23064.15,22641.4,22744.4
09-09-20,22486.7,22554.6,22080.4,22267
10-09-20,22466.55,22678.65,22225.25,22466.2
11-09-20,22509.95,22668.75,22205.95,22479.95
14-09-20,22683.35,22757.3,22028.15,22101.25
15-09-20,22202.8,22514.15,22062.35,22465.65
16-09-20,22476.3,22659.4,22216.5,22573.55
17-09-20,22352,22504.45,22267.05,22320.35
18-09-20,22439.35,22469.4,21784.9,22031.05
21-09-20,21983.4,22098.85,21274.3,21366.8
22-09-20,21445.25,21473.35,20958.45,21139.1
23-09-20,21350.8,21365.05,20821,21178.5
24-09-20,20898.8,20955.6,20404.9,20456.85
25-09-20,20740.8,21064.3,20430.7,20982.35
28-09-20,21152.05,21708.85,21055.1,21665.5
29-09-20,21770.9,21811.5,21280.6,21411.3
30-09-20,21405.25,21549.35,21128.5,21451.8
01-10-20,21685.25,22293.75,21664.15,22246
05-10-20,22352.1,22768.55,22247.25,22370.95
06-10-20,22673.05,22893.5,22521.05,22853.7
07-10-20,22836.95,23036.2,22607.8,22964.8
08-10-20,23150.25,23450.9,23063.6,23191.35
09-10-20,23312.6,23904.1,23132.45,23846.8
12-10-20,23955.6,24190.35,23552.6,23712.8
13-10-20,23663.05,23775.15,23431.5,23492.2
14-10-20,23353.15,23962.7,23149.45,23874.65
15-10-20,23920.35,24087.85,22970.95,23072.4
16-10-20,23219.85,23646.2,23148.95,23533.25
19-10-20,23902.9,24320.95,23754.85,24266.75
20-10-20,24117.35,24410.9,24039.85,24311.8
21-10-20,24444.2,24823.6,24099.85,24635.05
22-10-20,24447.35,24691.15,24250.2,24484.15
23-10-20,24669.2,24764.15,24360.85,24478.3
26-10-20,24525.8,24577.3,23867.75,24075.45
27-10-20,24288.05,24809.65,23924.2,24769.5
28-10-20,24737.85,24780.7,24057.95,24232.5
29-10-20,24063.5,24339.1,23822.05,24092
30-10-20,24090.15,24277.35,23612.7,23900.9
02-11-20,24367.6,25139,24120.6,24892.5
03-11-20,25108,25760.7,25085.7,25682.8
04-11-20,25539.55,25891,25142,25771.6
05-11-20,26174.8,26375.2,26000.05,26313.1
06-11-20,26274.1,26853.45,26135.3,26798.95
09-11-20,27088.95,27595,27068.95,27534.1
10-11-20,28039.45,28802.5,27916.9,28606
11-11-20,28713.15,29030.9,28211.1,28845
12-11-20,28633.75,28672.9,28066.05,28278.8
13-11-20,28108.7,28520.55,27703.3,28465.7
14-11-20,28685.7,28752.45,28431.85,28594.3
17-11-20,28792.25,29239.25,28722.9,29181.3
18-11-20,29107.9,29784.75,29056.75,29749.85
19-11-20,29302.6,29627.2,28819.55,28903.05
20-11-20,28935.75,29406.7,28580.9,29236
23-11-20,29432.8,29492.3,28852.9,29024.2
24-11-20,29265.6,29827.8,29206.75,29737.25
25-11-20,30021.9,30197.85,29132.3,29196.4
26-11-20,29370.4,29623,28923.1,29549.75
27-11-20,29622,29716.85,29368.7,29609.05
01-12-20,29844.8,29919.75,29511,29817.85
02-12-20,29876.7,29886.25,29149.9,29463.15
03-12-20,29728.9,29813,29379.4,29448.75
04-12-20,29573.4,30162.3,29473.5,30052.4
07-12-20,30062.6,30354.2,29950.6,30211.55
08-12-20,30300.3,30363.8,30025.2,30261.9
09-12-20,30335.05,30807.25,30326.7,30709.4
10-12-20,30545.35,30610,30202.1,30510.35
11-12-20,30555.3,30811.8,30328.45,30604.85
14-12-20,30735.15,30845.8,30624.25,30745.9
15-12-20,30805.4,30805.85,30345.75,30691.05
16-12-20,30920.35,30932.25,30587.1,30698.4
17-12-20,30791.2,30945.2,30643.9,30847.05
18-12-20,30841.85,30854.05,30374.5,30714.65
21-12-20,30595.8,30607.5,29201.2,29456.45
22-12-20,29607.5,29711.15,28976.75,29625.95
23-12-20,29560.75,29941.4,29446,29883.3
24-12-20,30071.65,30545.85,30007.8,30402.2
28-12-20,30558.85,30929.05,30538.15,30880.95
29-12-20,31006.9,31359.35,31002.6,31322.5
30-12-20,31479.8,31510.25,31007.15,31303.05
31-12-20,31295.9,31409.5,31088.1,31264.05
01-01-21,31297.3,31384.35,31188.25,31225.85
04-01-21,31485.15,31489.6,30893.65,31212.45
05-01-21,31041.1,31767.65,30935.55,31722.25
06-01-21,31839.95,31982.3,31548.15,31797.9
07-01-21,32129.8,32177.4,31911.5,31956
08-01-21,32298.05,32298.05,32002.95,32084.2
11-01-21,32280.3,32288.45,31836.95,31998.9
12-01-21,31835.05,32397.95,31725.85,32339
13-01-21,32546.6,32683.5,32148.25,32574.65
14-01-21,32526.7,32718.95,32442.35,32519.75
15-01-21,32508.9,32544.8,32044.35,32246.8
18-01-21,32275.15,32441.5,31650.9,31811.75
19-01-21,32082.9,32464.95,31863.95,32424.85
20-01-21,32388.95,32607.45,32322.9,32543.7
21-01-21,32732.8,32842.3,31985.55,32186.9
22-01-21,32088,32131.4,31119.9,31167.25
25-01-21,31507.15,31697.55,31013.65,31198.4
27-01-21,31236.25,31287.05,30165.65,30284.55
28-01-21,29812.3,30464.4,29687.7,30358.3
29-01-21,30700.65,31111.95,30254.55,30565.5
01-02-21,30976.35,33305.3,30906.45,33089.05
02-02-21,33589.05,34652.5,33583.15,34267.9
03-02-21,34555.6,34908.05,34011.9,34758.45
04-02-21,34548.9,35413.15,34238.9,35344.8
05-02-21,35634.95,36615.2,35545,35654.5
08-02-21,36073.85,36466.45,35872.25,35983.65
09-02-21,36058.8,36477.15,35636.85,36056.5
10-02-21,36042.35,36227.2,35428.15,35783.1
11-02-21,35687.25,36009.45,35573.3,35752.1
12-02-21,35736.6,36322.8,35700.25,36108.9
15-02-21,36501.4,37449.9,36405.1,37306.25
16-02-21,37492.6,37708.75,36762.75,37098.4
17-02-21,37041.95,37331.45,36764.25,36910.95
18-02-21,37088.75,37108.75,36367.45,36587
19-02-21,36371.55,36656.2,35584.6,35841.6
22-02-21,35874.3,36128.9,35097.55,35257.2
23-02-21,35540.55,35680.85,34976,35116.95
24-02-21,35205.4,36567.65,35060.65,36452.3
25-02-21,36763.15,37232.2,36494,36549
26-02-21,35806.65,35902.9,34658.7,34803.6
01-03-21,35374.25,35581.1,34983.75,35296
02-03-21,35458.15,35747.05,35002.45,35419.7
03-03-21,35754.45,36455.15,35570.55,36368.05
04-03-21,35575.65,36316.4,35519.25,35802.5
05-03-21,35458.5,35616.05,34893.25,35228.15
08-03-21,35462.45,35827.3,35090.75,35275.75
09-03-21,35705.9,36077.8,35544.95,35865.65
10-03-21,36112.25,36176.9,35764.35,35938.3
12-03-21,36497.35,36497.35,35188.05,35496.65
15-03-21,35544.25,35544.25,34430.65,35182.55
16-03-21,35352,35405.05,34744.6,34804.6
17-03-21,34905.05,35100.5,34126.85,34229.25
18-03-21,34577.5,34759.85,33597.55,33856.8
19-03-21,33590.4,34355.4,33361,34161.6
22-03-21,34088.4,34148.9,33389.15,33603.45
23-03-21,33747.95,34360.05,33622,34184.4
24-03-21,33894.7,33970.65,33203.4,33293.25
25-03-21,33420.75,33550.15,32415.25,33006.45
26-03-21,33605.05,33610.65,33166.1,33318.2
30-03-21,33615.9,33990.8,33564.55,33875.1
31-03-21,33764.8,33773.1,33151.8,33303.9
01-04-21,33588,33949.15,33208.75,33858
05-04-21,33649.15,33697.75,32330.15,32678.85
06-04-21,32915.65,33007.65,32338.4,32501.35
07-04-21,32529.7,33191.7,32141.55,32991.2
08-04-21,33154.2,33306.8,32704.75,32782.85
09-04-21,32636.9,32972.15,32329.95,32448.05
12-04-21,31637.9,31698.05,30520.3,30792
13-04-21,30901.8,31885.45,30722.85,31771.6
15-04-21,31929.1,32187.05,31406.4,32112.85
16-04-21,32161.45,32325.15,31911.9,31977.45
19-04-21,30993.45,31304.3,30405.65,31208.4
20-04-21,31568.95,31731.65,30891,31112.7
22-04-21,30763.5,31834.5,30555.25,31782.6
23-04-21,31490.6,32148.4,31377.15,31722.3
